title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
3D5Q 3D5Q - minimized,-103.893445947356,-119.18598882952,10.1086271037957,-7.81018177894973,-15.0884803855911,-2.70735754699508,0.0,107.091329853828,,-76.301394363917,11.0705410412093,3.51839617426884,10.1086271037954,0.0,-0.0454339768188756,0.0,0.0,-5.54535189633953,,3.03430363630332,-238.718519432869,-78.4671504160066,20.7053817079411,0.0,-2.21562839159278,0.0,0.0,-191.809512551924,,13.0683902187134,-8498.00382501777,-8667.01311452393,4190.29805630372,-145.772127497955,-596.428645181195,-17.58070676016,-11.894825083508,-2700.10266148734,,-549.509800787398,-238.718519432869,-78.4671504160066,20.7053817079411,0.0,-2.21562839159278,0.0,0.0,-191.809512551924,,13.0683902187134,-8155.39185963755,-8469.3599752784,4159.48404749198,-137.961945719006,-579.124536404011,-14.8733492131649,-11.894825083508,-2615.38447878925,,-486.276796642194,-114.963986988566,-122.70438500379,9.09494701772928e-13,-7.81018177894973,-15.0430464087722,-2.70735754699508,0.0,112.636681750168,,-79.3356980002204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.16444679056991,-3.24667018585487,-21.3280966469483
3D5Q 3D5Q - minimized,-100.598358314905,-74.1726821854299,9.75382161486505,-8.19318941638807,-16.2162646950507,-2.27298366916343,0.0,63.1841509658489,,-72.6812109295834,13.56792719199,1.33421139296944,9.75382161486702,0.0,-0.153283446285741,0.0,0.0,-1.10350838515058,,3.73668601558984,-238.407075962043,-77.5552758831417,22.7580692020575,0.0,-2.29351778492327,0.0,0.0,-196.133348215167,,14.8169967191307,-8600.34592989594,-8803.16134121881,4145.76082220254,-147.023416550755,-603.538081650556,-19.3149796484899,-16.3513060577321,-2540.19944964577,,-616.518177326359,-238.407075962043,-77.5552758831417,22.7580692020575,0.0,-2.29351778492327,0.0,0.0,-196.133348215167,,14.8169967191307,-8261.34049561899,-8651.43338315024,4113.24893138562,-138.830227134367,-585.028299170582,-17.0419959793264,-16.3513060577321,-2407.25025239645,,-558.653963115907,-114.166285506893,-75.5068935784002,-1.81898940354586e-12,-8.19318941638807,-16.0629812487649,-2.27298366916343,0.0,64.2876593509991,,-76.4178969451732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.09579913156051,-3.14369869734077,-20.6516540971392
3D5Q 3D5Q - minimized,-98.1542758230717,-35.6181584576661,12.8686158925339,-8.61821168093095,-16.3702986924787,-2.14261863105556,0.0,24.3019787881526,,-72.5755830416371,16.1710009279029,-4.47924117754206,12.8686158925319,0.0,-0.0171073331081337,0.0,0.0,4.28113587827056,,3.51759766775045,-238.481307073604,-77.5310371782672,22.793173155656,0.0,-2.2963969262734,0.0,0.0,-196.275265373951,,14.8282192492317,-8645.90141131129,-8699.58256119906,4076.71403954086,-150.127616675074,-598.829383326867,-15.9248479975776,-9.93482382774065,-2665.497297157,,-582.718920668829,-238.481307073604,-77.5310371782672,22.793173155656,0.0,-2.2963969262734,0.0,0.0,-196.275265373951,,14.8282192492317,-8309.26582841461,-8586.43336556313,4041.05225049267,-141.509404994143,-580.162687708115,-13.782229366522,-9.93482382774065,-2493.5240105712,,-524.971556876424,-114.325276750973,-31.1389172801246,1.81898940354586e-12,-8.61821168093095,-16.3531913593706,-2.14261863105556,0.0,20.020842909882,,-76.0931807093875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.04488074631399,-3.06732111947099,-20.1499128455752
3D5Q 3D5Q - minimized,-95.5977370696983,-61.6430876204813,13.1290186251636,-8.64706021993618,-16.5686639705142,-1.55439341715973,0.0,49.6628687965595,,-69.9764192633315,19.1561245787957,4.74858712659906,13.1290186251651,0.0,-0.337130706205954,0.0,0.0,-0.793454549645958,,2.40910408288318,-238.280038180238,-76.8866826327883,22.6399777792131,0.0,-2.29768862906483,0.0,0.0,-196.568666987928,,14.8330222903298,-8499.5500804815,-8662.11773833152,4212.23697495087,-146.281520922798,-591.610769109878,-15.8037599935725,-13.9467118879073,-2748.6053190067,,-533.421236179999,-238.280038180238,-76.8866826327883,22.6399777792131,0.0,-2.29768862906483,0.0,0.0,-196.568666987928,,14.8330222903298,-8165.67230523156,-8523.58796807825,4176.4679785465,-137.634460702862,-572.744416510299,-14.2493665764128,-13.9467118879073,-2601.69952081533,,-478.277839206998,-114.753861648494,-66.3916747470812,-1.81898940354586e-12,-8.64706021993618,-16.2315332643083,-1.55439341715973,0.0,50.4563233462054,,-72.3855233462146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.99161952228538,-2.98742928342807,-19.6250856525177
3D5Q 3D5Q - minimized,-102.602355155685,-11.7264140116058,8.98878378375048,-8.75212403218845,-16.9484922110821,-3.21450661038348,0.0,3.28540109659798,,-74.2350031707712,13.5705792439203,0.0441116741844212,8.98878378375039,0.0,0.117461537719481,0.0,0.0,-0.860948592379145,,5.2811708406452,-238.37361648276,-77.1409377597527,23.3027472850453,0.0,-2.30434995045451,0.0,0.0,-196.910876781315,,14.6798007237177,-8493.54801126589,-8725.54561358857,4202.41204379683,-147.129626585463,-602.562442239889,-18.2076183285646,-11.6944442361149,-2654.11694374897,,-536.70336633514,-238.37361648276,-77.1409377597527,23.3027472850453,0.0,-2.30434995045451,0.0,0.0,-196.910876781315,,14.6798007237177,-8152.57203962744,-8636.67826181721,4170.12051272804,-138.377502553275,-583.309600078352,-14.9931117181811,-11.6944442361149,-2460.49146806426,,-477.148163888086,-116.172934399607,-11.7705256857898,0.0,-8.75212403218845,-17.0659537488016,-3.21450661038348,0.0,4.14634968897735,,-79.5161740114164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.13754906574343,-3.20632359861514,-21.0630509654459
3D5Q 3D5Q - minimized,-97.8394829896433,-30.3177926738281,6.92766775864311,-7.60576441761012,-14.7942433100743,-1.48788749218078,0.0,21.1245400771354,,-71.6860029317307,9.55669096298635,-0.96931893514369,6.92766775864403,0.0,0.0993280436082653,0.0,0.0,-0.561586020350205,,4.0606001162282,-238.253987425767,-76.5017645492029,23.2573045204789,0.0,-2.30394721136409,0.0,0.0,-197.391992709242,,14.6864125235625,-8434.89697343445,-8718.31981423712,4200.02842078109,-144.686369934403,-580.321542453889,-16.5535565013796,-10.4483167919698,-2635.17864464377,,-529.417149653011,-238.253987425767,-76.5017645492029,23.2573045204789,0.0,-2.30394721136409,0.0,0.0,-197.391992709242,,14.6864125235625,-8098.80350301904,-8611.50025701409,4169.84344850197,-137.080605516793,-563.22335193245,-15.0656690091988,-10.4483167919698,-2458.91119201166,,-472.417559244843,-107.39617395263,-29.3484737386843,-9.09494701772928e-13,-7.60576441761012,-14.8935713536825,-1.48788749218078,0.0,21.6861260974856,,-75.746603047959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.03832256228424,-3.05748384342635,-20.0852895970737
3D5Q 3D5Q - minimized,-100.43183945979,-68.9973179615008,10.6945187630936,-7.00112718118191,-15.210573817505,-2.80158845555936,0.0,60.2165175584278,,-77.3322683655607,11.0924198553989,-3.48321036685698,10.6945187630931,0.0,0.178393161459707,0.0,0.0,-2.08886565203193,,5.79158394973494,-238.794991525173,-75.6803442620125,20.8146355462947,0.0,-2.31333065381372,0.0,0.0,-194.5550503029,,12.9390981472581,-8488.34173737837,-8526.34675504491,4192.80071773045,-140.751492933897,-608.207152531778,-14.3136868094967,-8.51372360314593,-2799.08310276322,,-583.92654142237,-238.794991525173,-75.6803442620125,20.8146355462947,0.0,-2.31333065381372,0.0,0.0,-194.5550503029,,12.9390981472581,-8149.1149063934,-8381.6690928214,4161.29156342106,-133.750365752715,-590.683248060459,-11.5120983539374,-8.51372360314593,-2664.74457001875,,-519.533371204067,-111.524259315189,-65.5141075946449,9.09494701772928e-13,-7.00112718118191,-15.3889669789647,-2.80158845555936,0.0,62.3053832104597,,-83.1238523152957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.09232998874563,-3.13849498311845,-20.6174697440933
3D5Q 3D5Q - minimized,-100.470698094253,-135.600809239713,7.77372143363391,-7.91429806558625,-15.1805901689718,-2.24633236352992,0.0,122.275729432025,,-69.5781191221063,11.1674745113561,1.09575225951248,7.7737214336334,0.0,0.103744418723116,0.0,0.0,-2.39255250154565,,4.58680890103286,-238.261858777535,-76.874948334126,22.6785934503443,0.0,-2.29787472706845,0.0,0.0,-196.586826758987,,14.8191975923018,-8424.2763764511,-8619.71522568695,4278.64350720245,-140.24343125698,-599.910588345183,-19.3624677547321,-14.4611891293011,-2738.44425833643,,-570.782723143968,-238.261858777535,-76.874948334126,22.6785934503443,0.0,-2.29787472706845,0.0,0.0,-196.586826758987,,14.8191975923018,-8085.54381957931,-8407.23946811311,4248.19119231847,-132.329133191394,-582.432123449143,-17.1161353912022,-14.4611891293011,-2664.13316100947,,-516.023801614164,-111.63817260561,-136.696561499226,0.0,-7.91429806558625,-15.284334587695,-2.24633236352992,0.0,124.668281933571,,-74.1649280231392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.09313954363027,-3.1397093154454,-20.6254469625197
3D5Q 3D5Q - minimized,-91.8059583568365,-48.6410420415959,9.401026281329,-7.82067718638635,-15.7369330727682,-1.57683202717643,0.0,46.7176422107086,,-74.149142520943,14.3156148824467,5.19790005204403,9.40102628132909,0.0,0.0220844392295212,0.0,0.0,-3.82497559354999,,3.51957970339407,-238.431665537952,-76.8970314952541,22.7709621238947,0.0,-2.29901145554135,0.0,0.0,-196.828695205416,,14.8221104943641,-8515.87348009728,-8744.16286917631,4201.72894721886,-140.266202828021,-607.493226301839,-16.6348260060923,-17.3343375216868,-2615.2185572203,,-576.492408261884,-238.431665537952,-76.8970314952541,22.7709621238947,0.0,-2.29901145554135,0.0,0.0,-196.828695205416,,14.8221104943641,-8185.63585620249,-8618.62479563946,4169.55695881363,-132.445525641635,-589.457281773529,-15.0579939789159,-17.3343375216868,-2465.10750422559,,-517.165376235305,-106.121573239282,-53.8389420936401,0.0,-7.82067718638635,-15.7590175119979,-1.57683202717643,0.0,50.5426178042585,,-77.668722224337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.91262413243409,-2.86893619865114,-18.8466782937635
3D5Q 3D5Q - minimized,-99.502992888165,-108.729030220089,6.25891665078052,-8.9970613098549,-15.0072851616243,-1.74640439921474,0.0,98.549003462078,,-69.8311319102431,21.0289903132062,20.3184657811209,6.25891665078224,0.0,1.19225616949548,0.0,0.0,-15.9482018397721,,9.20755355157935,-246.863710425998,-94.0698738475961,24.3446777542625,0.0,-3.46706165779295,0.0,0.0,-183.544169288612,,9.87271661374173,-8434.70523484754,-8677.3232804497,4221.10968061018,-142.569003229373,-591.867145634209,-16.353527326398,-12.1243048734734,-2686.21799596067,,-529.359657983889,-246.863710425998,-94.0698738475961,24.3446777542625,0.0,-3.46706165779295,0.0,0.0,-183.544169288612,,9.87271661374173,-8088.33853153337,-8474.52437638201,4190.50608620514,-133.571941919519,-573.392798814792,-14.6071229271832,-12.1243048734734,-2601.22283013414,,-469.401242687388,-120.531983201372,-129.047496001211,-1.81898940354586e-12,-8.9970613098549,-16.1995413311197,-1.74640439921474,0.0,114.49720530185,,-79.0386854618224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.07297901850344,-3.10946852775515,-20.4267885199875
3D5Q 3D5Q - minimized,-103.436851695971,-88.4814560369523,13.5941020025994,-8.73984982656734,-16.1362083792143,-1.57008961966251,0.0,73.7366824629275,,-75.8400322991022,14.8723395780141,-1.95043589597917,13.5941020025975,0.0,-0.154893542562174,0.0,0.0,-0.807878584898958,,4.19144559885726,-239.261799233833,-77.1664634494773,20.6678136203287,0.0,-2.21781950848188,0.0,0.0,-193.620052810614,,13.0747229144112,-8565.05403675777,-8803.40991015242,4135.25669034355,-146.620995477246,-593.365831689819,-14.5785746605556,-1.32575993640559,-2609.06231700388,,-531.947338180991,-239.261799233833,-77.1664634494773,20.6678136203287,0.0,-2.21781950848188,0.0,0.0,-193.620052810614,,13.0747229144112,-8222.35538582797,-8637.76199066599,4100.99477472062,-137.881145650678,-575.011803802123,-13.0084850408931,-1.32575993640559,-2489.17894665619,,-469.1820287963,-118.309191273986,-86.5310201409739,1.81898940354586e-12,-8.73984982656734,-15.9813148366521,-1.57008961966251,0.0,74.5445610478264,,-80.0314778979593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.15493441033273,-3.2324016154991,-21.2343632431405
3D5Q 3D5Q - minimized,-95.0540451129955,-123.63805449308,7.98444200199265,-7.61056578863526,-15.1796711418314,-1.71150479163752,0.0,115.905293084853,,-70.8039839846548,21.3303798848017,16.61251273583,7.98444200199244,0.0,1.30171981763628,0.0,0.0,-14.2535613966838,,9.68526672602694,-247.067405120411,-94.0917264908964,24.3388256155029,0.0,-3.46700217761163,0.0,0.0,-183.741381068072,,9.89387900066603,-8529.42385043465,-8688.03647981495,4178.19101251004,-142.404987743297,-593.955363894024,-14.387907891188,-2.2978424830154,-2655.32025123887,,-611.212029879342,-247.067405120411,-94.0917264908964,24.3388256155029,0.0,-3.46700217761163,0.0,0.0,-183.741381068072,,9.89387900066603,-8187.30240020124,-8470.30669883097,4145.86774489255,-134.794421954662,-575.308690574581,-12.6764030995505,-2.2978424830154,-2587.48416325565,,-550.301924895353,-116.384424997798,-140.25056722891,0.0,-7.61056578863526,-16.4813909594677,-1.71150479163752,0.0,130.158854481537,,-80.4892507106817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.98029260652074,-2.97043890978111,-19.5134721191231
3D5Q 3D5Q - minimized,-99.5375836860012,-70.4261626219868,9.61516824943283,-7.74632388034632,-15.7801525921237,-1.79926469155827,0.0,55.5199857508687,,-68.9208339002835,18.9914778844255,8.0366381749101,9.61516824943439,0.0,1.3025858499818,0.0,0.0,-10.7791549593727,,10.8162405694718,-245.298781837733,-87.8915556722564,22.8651461098161,0.0,-3.44626872457418,0.0,0.0,-184.68139000633,,7.85528645561196,-8498.19381314029,-8685.96718495209,4174.07804302595,-138.97169301427,-591.355020060564,-12.829331421736,-13.5642327862795,-2645.99465259517,,-583.589741336136,-245.298781837733,-87.8915556722564,22.8651461098161,0.0,-3.44626872457418,0.0,0.0,-184.68139000633,,7.85528645561196,-8153.35744761656,-8527.64946665785,4141.59772866671,-131.225369133924,-572.128598743866,-11.0300667301777,-13.5642327862795,-2516.83324833971,,-522.524193891465,-118.529061570428,-78.4628007968968,-1.81898940354586e-12,-7.74632388034632,-17.0827384421056,-1.79926469155827,0.0,66.2991407102413,,-79.7370744697554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.07369966012502,-3.11054949018754,-20.4338896019915
3D5Q 3D5Q - minimized,-89.2952937685477,-56.7061807879436,7.58048840088304,-7.67896340991183,-14.2559581941937,-1.48516994955382,0.0,46.9883485677819,,-63.7378583956101,22.4251455969101,19.7507255702702,7.5804884008811,0.0,1.23091929304957,0.0,0.0,-15.3819171062445,,9.24492943895373,-246.550074553277,-94.1376613985386,24.3481324379978,0.0,-3.46720727586974,0.0,0.0,-183.196533983413,,9.90319566654685,-8468.80518545621,-8784.92081695885,4158.58605517049,-138.878786589094,-599.344834357861,-11.9321403951384,-3.25685343434129,-2566.90943644099,,-522.148372450433,-246.550074553277,-94.1376613985386,24.3481324379978,0.0,-3.46720727586974,0.0,0.0,-183.196533983413,,9.90319566654685,-8132.95981713439,-8634.07697477236,4126.65743433161,-131.199823179182,-581.621668887797,-10.4469704455846,-3.25685343434129,-2430.70125102536,,-468.31370972137,-111.720439365457,-76.4569063582148,2.72848410531878e-12,-7.67896340991183,-15.4868774872433,-1.48516994955382,0.0,62.3702656740261,,-72.9827878345639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.86031862017808,-2.79047793026712,-18.33126852466
3D5Q 3D5Q - minimized,-99.7423320544876,-123.435049487176,11.9899992878154,-8.70155745850158,-15.7159064927941,-1.87831955771714,0.0,113.507033675481,,-75.5085320215942,16.7088506819106,-0.620325015772266,11.9899992878163,0.0,-0.0121058834450585,0.0,0.0,2.27541091920034,,3.07587137411108,-238.59138320831,-76.8676749230824,22.7492622628022,0.0,-2.29418131512713,0.0,0.0,-196.985043986211,,14.8062547533082,-8459.94041314872,-8713.96303351702,4187.32207670735,-138.675572487525,-585.881324689874,-13.0434907042727,-11.1393586481109,-2639.7974150085,,-544.762294800773,-238.59138320831,-76.8676749230824,22.7492622628022,0.0,-2.29418131512713,0.0,0.0,-196.985043986211,,14.8062547533082,-8121.60669788593,-8513.66030910677,4152.58281515674,-129.974015029024,-567.871236881953,-11.1651711465555,-11.1393586481109,-2556.31940469777,,-484.060017532487,-116.451182736399,-122.814724471404,-9.09494701772928e-13,-8.70155745850158,-15.7038006093492,-1.87831955771714,0.0,111.231622756281,,-78.5844033957054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.07796525113516,-3.11694787670274,-20.4759220223387
3D5Q 3D5Q - minimized,-96.975058339237,-52.180645837394,11.0941771413554,-8.50654090856079,-16.408798901036,-2.14096670250833,0.0,45.5095648284168,,-74.3418479595151,14.5328773626922,5.84039616052161,11.0941771413549,0.0,-0.0293296183860008,0.0,0.0,-4.31006316812875,,1.93769684733052,-237.074648812931,-87.7851095445419,24.1656264639968,0.0,-2.27076134935911,0.0,0.0,-187.797742359375,,16.6133379763481,-8456.28016745092,-8712.30778969622,4261.99038708239,-141.877328267,-587.111488246864,-14.2002235615727,-16.0883827850656,-2666.27526773955,,-580.410074237035,-237.074648812931,-87.7851095445419,24.1656264639968,0.0,-2.27076134935911,0.0,0.0,-187.797742359375,,16.6133379763481,-8122.23046029875,-8572.34203431428,4226.73058347704,-133.37078735844,-568.431927996469,-12.0592568590644,-16.0883827850656,-2523.9870902086,,-522.681564253868,-111.50793570193,-58.0210419979157,9.09494701772928e-13,-8.50654090856079,-16.37946928265,-2.14096670250833,0.0,49.8196279965455,,-76.2795448068456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.02031371540077,-3.03047057310116,-19.9078334320601
3D5Q 3D5Q - minimized,-106.00289808557,-159.140479199448,6.38402714156291,-8.47476626296236,-16.4639817679606,-2.6435502060493,0.0,146.173413715094,,-71.8375615058071,10.6485638911691,0.380790646128844,6.38402714156213,0.0,0.0800402434593313,0.0,0.0,-0.649607838777229,,4.45331369879586,-238.35731824608,-76.5439556116478,22.7230261736915,0.0,-2.30394372090863,0.0,0.0,-196.830160756666,,14.5977156694513,-8531.39337190682,-8716.76250339408,4199.55142607168,-144.010566547788,-592.061375631588,-13.0015050654615,-11.1217235540836,-2686.76988200551,,-567.217241779982,-238.35731824608,-76.5439556116478,22.7230261736915,0.0,-2.30394372090863,0.0,0.0,-196.830160756666,,14.5977156694513,-8187.03315557517,-8481.07806858298,4170.44437275642,-135.535800284826,-573.293450142719,-10.3579548594122,-11.1217235540836,-2636.11313496394,,-509.977395943627,-116.651461976739,-159.521269845576,9.09494701772928e-13,-8.47476626296236,-16.5440220114199,-2.6435502060493,0.0,146.823021553872,,-76.290875204603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.20839371011605,-3.31259056517408,-21.7611422415545
3D5Q 3D5Q - minimized,-87.627152525225,-83.3638214548973,6.14061865261829,-8.24793085721515,-14.3731768901582,-2.58266118873781,0.0,80.5005943985284,,-65.7007751853666,20.8977268826553,13.8322641432925,6.14061865261879,0.0,1.33694372242552,0.0,0.0,-10.3839385342091,,9.97183889852753,-246.87979031644,-94.0898494067711,24.3239357647436,0.0,-3.46684886719781,0.0,0.0,-183.539182931057,,9.89215512384203,-8551.94921317323,-8908.00658822996,4205.1892995236,-143.329547747435,-594.382342053637,-16.4767619539128,-16.8626464613362,-2510.49126329532,,-567.58936295524,-246.87979031644,-94.0898494067711,24.3239357647436,0.0,-3.46684886719781,0.0,0.0,-183.539182931057,,9.89215512384203,-8217.44227033157,-8730.55291736829,4174.72474510624,-135.08161689022,-576.542316296281,-13.894100765175,-16.8626464613362,-2407.45267476279,,-511.780742893715,-108.52487940788,-97.1960855981906,-9.09494701772928e-13,-8.24793085721515,-15.7101206125836,-2.58266118873781,0.0,90.8845329327373,,-75.6726140838941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.82556567760885,-2.73834851641328,-17.9888188413915
3D5Q 3D5Q - minimized,-90.0010100742802,-54.3516826817377,9.16813072648074,-8.50853885104024,-14.5250698038564,-2.15925926813837,0.0,47.8975786083847,,-67.5221688043657,11.3020711838661,1.86429235503486,9.16813072648047,0.0,0.0478782677922078,0.0,0.0,-5.78575284828116,,6.0075226828398,-238.881743927024,-78.2999949047217,20.7050877437045,0.0,-2.2174937582031,0.0,0.0,-192.124941846236,,13.0555988384327,-8548.37633302484,-8706.58013117163,4154.4874988696,-146.916054859886,-600.78816825362,-15.1667385083311,-15.8772869143666,-2642.69769183457,,-574.837760352041,-238.881743927024,-78.2999949047217,20.7050877437045,0.0,-2.2174937582031,0.0,0.0,-192.124941846236,,13.0555988384327,-8219.49357902354,-8573.92845358517,4124.61428039942,-138.407516008846,-584.045604691561,-13.0074792401927,-15.8772869143666,-2498.47032859672,,-520.371190386108,-101.303081258147,-56.2159750367737,0.0,-8.50853885104024,-14.5729480716485,-2.15925926813837,0.0,53.6833314566661,,-73.5296914872056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.87502104321417,-2.81253156482126,-18.4761437421171
3D5Q 3D5Q - minimized,-90.8565882622906,-55.3558486837155,12.4368806731163,-8.34770972322144,-13.3224095952432,-2.36423065908697,0.0,39.9214432751269,,-63.824713549271,22.4386639070988,6.92658206987021,12.4368806731141,0.0,2.21170695291718,0.0,0.0,-12.3744496205371,,13.2379438317346,-245.985178382055,-88.9454593412096,22.4485212282128,0.0,-4.550298019325,0.0,0.0,-180.351408718965,,5.4134664692326,-8521.58307466948,-8600.34316410035,4190.87190374696,-144.760938194518,-585.243082354102,-17.9784979178184,-10.3938281831329,-2815.84501278591,,-537.890454880611,-245.985178382055,-88.9454593412096,22.4485212282128,0.0,-4.550298019325,0.0,0.0,-180.351408718965,,5.4134664692326,-8184.74130802514,-8456.04185607543,4155.98650184563,-136.413228471297,-567.370374739534,-15.6142672587314,-10.3938281831329,-2675.41504734207,,-479.479207800573,-113.295252169389,-62.2824307535866,1.81898940354586e-12,-8.34770972322144,-15.5341165481603,-2.36423065908697,0.0,52.2958928956641,,-77.0626573810056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.89284558879772,-2.83926838319658,-18.6517838329478
3D5Q 3D5Q - minimized,-81.0040650799465,-53.7726059740817,9.95035535759689,-8.03095200886119,-14.7744941694469,-1.70296145362027,0.0,52.0839031949886,,-64.7573100265257,22.5354629106309,13.67024700762,9.95035535759651,0.0,1.16380751990792,0.0,0.0,-10.2861797220276,,8.03723274753418,-246.585824251594,-94.1195108816515,24.3547622590824,0.0,-3.46748968490605,0.0,0.0,-183.239441583933,,9.88585563981377,-8368.86032088261,-8484.53056290565,4218.79234747701,-140.676996044979,-579.688140724795,-13.4058384063365,-12.9953770163878,-2887.88175088334,,-468.474002378134,-246.585824251594,-94.1195108816515,24.3547622590824,0.0,-3.46748968490605,0.0,0.0,-183.239441583933,,9.88585563981377,-8041.27043155107,-8336.63844604992,4184.48722986033,-132.646044036117,-561.446156870442,-11.7028769527163,-12.9953770163878,-2756.72621249439,,-413.602547991422,-103.539527990577,-67.4428529817014,0.0,-8.03095200886119,-15.9383016893548,-1.70296145362027,0.0,62.3700829170161,,-72.7945427740599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.68758468916555,-2.53137703374833,-16.6291772600961
